2014-11-04T16:28:25Z,Christmas reads: what books are going to end up in your stocking this year?
2013-10-13T09:00:08Z,Top 10 science and tech books for October: Amazon, sharks and the French Resistance
2013-03-28T19:47:39Z,Amazon still king of online jungle
2013-08-29T17:53:54Z,Amazon can be undercut by small traders in UK after OFT intervention
2013-09-05T11:00:00Z,The big short – why Amazon's Kindle Singles are the future
2013-10-03T15:54:39Z,French MPs pass bill to curb Amazon's discounting on books
2016-04-17T09:15:20Z,Can the web save the press from oblivion?
2013-06-23T06:01:04Z,Amazon Marketplace has not sent me my phone – what can I do?
2013-07-14T18:28:37Z,US blocks crackdown on tax avoidance by net firms like Google and Amazon
2014-07-03T11:58:45Z,Argos extends eBay tie-up to bring click-and-collect service to 650 stores
2014-01-16T21:03:17Z,Argos, Halfords and the specialist retailers no longer look doomed
2013-04-22T15:32:00Z,Ebay lobbies against internet sales tax bill backed by Amazon
2013-05-15T18:30:13Z,HMRC has questions to answer over Amazon and Google's tax bills | Nils Pratley
2014-04-05T23:05:27Z,Marks & Spencer: chic in Paris, but losing ground at home
2014-12-03T16:30:12Z,Apple's Eddy Cue on ebooks price-fixing war: 'I'd do it again'
2013-10-06T16:38:46Z,Amazon facing strikes over pay in Germany
2015-10-01T14:50:11Z,#HelpCalais: how a hashtag grew into a social movement to support refugees
2014-05-15T07:00:00Z,Amazon's Werner Vogels: cloud services must empower the customer
2013-11-22T15:38:20Z,Amazon Coins launches in UK with free money offer
2014-06-12T08:00:00Z,Our fake book exposed Amazon's fatal flaw | Emily Kenway
2016-01-30T15:08:16Z,How Europe is fighting to change tech companies' 'wrecking ball' ethics
2013-09-27T17:29:00Z,What would Allen Lane make of Amazon?
2014-04-02T18:53:47Z,Amazon Fire TV isn't the living room of the future you're looking for. This is | Dan Gillmor
2013-12-13T17:19:00Z,When will publishers wake up to the challenge of Amazon?
2016-10-08T16:45:47Z,A free market in tax is a groteseque reality | Nick Cohen
2014-10-03T12:26:39Z,America’s Authors Guild presses US justice department to get aggressive with Amazon
2014-11-17T06:59:13Z,Amazon book of the year winner Celeste Ng: ‘Writing’s like shouting into the world’
2014-10-23T14:38:17Z,Goliath v Goliath: who will reign supreme in the Google v Amazon wars?
2014-08-18T18:38:20Z,The Guardian view on Amazon v Hachette: reading and writing | Editorial
2016-11-06T00:05:01Z,Tech is disrupting all before it – even democracy is in its sights
2014-08-14T18:06:48Z,Union calls for Co-op branches to oust Amazon lockers
2014-06-18T15:34:59Z,Apple discounts Hachette ebooks involved in Amazon row
2015-09-29T15:05:57Z,We live in an age of disruption. I’d rather be creative | Tom Hodgkinson
2016-08-23T01:08:53Z,Uber for couriers: Australian logistics software promises to minimise traffic and emissions
2014-10-06T19:30:10Z,Cut benefits? Yes, let’s start with our £85bn corporate welfare handout | Aditya Chakrabortty
2013-12-03T01:40:48Z,Amazon’s Australian Kindle store: an unhappy ending for the book industry?
2013-05-16T10:14:05Z,Amazon alternatives: where else do you shop online?
2013-02-16T09:00:26Z,Lucy Mangan: sorrows and Amazon
2013-03-22T09:35:00Z,Amazon tax petition hits 100,000 signatures
2013-04-15T07:30:01Z,Amazon, Kindle and the case for Cornish
2013-05-15T14:34:22Z,Amazon paid £3m tax on £4bn UK sales
2013-06-05T19:58:57Z,Amazon prepares to extend business into online food delivery
2014-10-15T06:00:03Z,Facebook refuses to disclose carbon emissions information to CDP
2014-04-02T14:30:00Z,Social media explosion powered by dirty energy, report warns
2014-05-22T11:27:05Z,Amazon's new downtown Seattle HQ: victory for the city over suburbia?
2013-12-20T14:34:27Z,Amazon to build futuristic HQ of greenhouse domes in downtown Seattle
2013-11-25T17:11:57Z,German Amazon workers strike in long-running dispute over pay
2016-04-08T11:00:32Z,Will Sean Parker's Screening Room hurt or help the film industry?
2014-05-06T17:07:36Z,#AmazonBasket lets users buy things straight from Twitter
2014-12-23T13:00:04Z,Congressional Scrooges: online sales tax law could make future Christmases more expensive
2014-07-17T13:47:46Z,Rupert Murdoch’s Time Warner bid: media giants bulk up for digital battle
2013-10-16T09:32:48Z,Amazon set to launch HTC-built smartphone, reports say
2014-10-25T23:05:05Z,America stems the flow of funds – just as China stalls and the eurozone risks going backwards
2014-12-18T01:01:24Z,Electrical retailers offering misleading discounts, study finds
2013-05-08T13:59:00Z,Marketplace Fairness Act: what does the internet sales tax bill mean for you?
2013-05-23T08:44:57Z,Fan fiction is in a different universe to Kindle Worlds | Mathilda Gregory
2013-08-16T08:01:38Z,Is Jeff Bezos a libertarian? Washington Post journalists would like to know
2013-05-17T19:59:04Z,Letters: Tax avoidance distorts the market
2014-07-17T06:30:07Z,Boot up: pay-to-play YouTube, iTunes Wallet, and a Google contact lens
2013-12-17T16:20:11Z,Sunday's NSA report confirms it: 60 Minutes is now in the spin business | Bob Garfield
2014-04-12T16:59:07Z,From YouTube to Vice – 10 trends that are changing how we watch TV
2013-07-04T14:52:35Z,Independent bookshops: share your survival strategies
2013-08-06T12:25:00Z,What Jeff Bezos could, and should, do with the Washington Post
2013-02-17T00:05:48Z,Digital capitalism produces few winners
2014-06-18T15:20:28Z,BlackBerry strikes deal to offer Amazon apps on BB10
2015-11-29T09:00:01Z,In the bleak midwinter, pesky drones made moan
2014-09-11T12:45:46Z,Amazon to move to new London office building as it quits Slough HQ
2015-05-31T08:00:07Z,Whether Greece does a deal or defaults, the prospects seem equally grim
2014-07-17T07:20:17Z,Billy Corgan accuses Amazon of breaking 'promises' following Adore reissue leak
2014-07-22T16:22:00Z,Royal Mail share price falls as Amazon parcel rethink hurts revenue
2015-06-26T12:48:50Z,Final Top Gear broadcast to give Clarkson, Hammond and May closure
2014-03-05T14:44:35Z,Why Amazon revived BBC's Ripper Street
2015-01-21T23:17:44Z,US tech giants launch fierce fightback against global tax avoidance crackdown
2014-05-28T08:53:21Z,Amazon tells customers to shop elsewhere in Hachette row
2015-05-31T05:59:05Z,From Digikala to Hamijoo: the Iranian startup revolution, phase two
2013-10-05T06:00:29Z,What is the best alternative to an Amazon Kindle?
2013-04-25T11:57:13Z,Amazon v the Amazon: internet retailer in domain name battle
2014-08-14T12:22:00Z,Product launches: how to conquer the shock of the new and sell your idea
2014-10-21T19:46:33Z,Holiday shopping season kicks off with temp workers who have no rights
2015-04-07T19:49:41Z,Jeff Bezos' rocket company Blue Origin to begin test flights this year
2013-06-04T21:26:31Z,British booksellers seek Amazon curb
2013-08-30T13:51:32Z,Barack Obama's letter explaining Amazon visit sparks criticism
2013-08-29T16:07:52Z,Amazon executive Larry Kirshbaum accused of sexual assault
2013-12-03T12:58:56Z,Amazon UK reports 'Cyber Monday' as busiest shopping day in its history
2013-09-18T05:59:00Z,What social enterprises can learn from Fairtrade
2013-12-27T11:46:05Z,Unwanted Christmas present? Discreet solutions to sell, swap or give away | Hilary Osborne
2013-02-03T00:05:18Z,We're all talk when it comes to buying books online
2013-05-10T12:20:39Z,Charlaine Harris threatened by fans over final Sookie Stackhouse novel
2013-03-03T00:04:00Z,Even Google won't be around for ever, let alone Facebook
2013-07-19T19:17:10Z,OECD tax proposals offer G20 'once in a century' chance to fix creaking system
2013-05-19T13:39:22Z,Tax avoidance: how to change corporate behaviour
2013-05-20T14:44:00Z,David Cameron told to stop moralising to multinationals over tax
2013-03-04T16:54:00Z,Bitcoin: more than just the currency of digital vice
2013-03-12T12:30:01Z,Big data: for the greater good or an invasion of privacy? | Pratap Chatterjee
2013-05-18T21:51:21Z,Fury at corporate tax avoidance leads to call for a global response
2014-07-29T06:30:11Z,Boot up: TaskRabbit, exploding phones, holograms and 3D printing
2014-09-04T16:00:01Z,Snapchat’s $10bn valuation: inside the billion-dollar bubble
2014-02-07T09:56:17Z,The 100 books to actually read in a lifetime
2014-02-23T18:17:00Z,Netflix gathers detailed viewer data to guide its search for the next hit
2013-05-16T19:24:44Z,MP on Google tax avoidance scheme: 'I think that you do evil'
2014-07-16T14:11:38Z,A volume of Das Kapital becomes a $40,000 commodity fetish: what would Karl Marx have said?
2013-07-29T09:00:00Z,Apple should be breaking new ground – not the law
2014-02-08T14:04:00Z,Finished that ebook yet? Hang on, sorry, it keeps updating
2013-12-04T15:42:00Z,Aleks Krotoski and Keith Stuart weight up the games console battle
2013-06-27T10:13:00Z,AutoRip comes to the UK: Amazon's 'gentle bridge' between real and virtual music
2013-08-07T08:00:00Z,Jeff Bezos: Washington Post sale leaves some anxiety over mogul's motives
2014-12-19T20:22:37Z,Dane investigating EU tax deals says Luxleaks trail will lead to fair pay
2013-09-01T21:48:00Z,Jeff Bezos | MediaGuardian 100 2013
2014-11-06T08:00:05Z,I’m hooked on ebook highlighting – what we underline is so revealing
2014-02-28T15:35:55Z,Waterstones boss James Daunt: 'We can sell enough books to stay alive'
2013-04-05T16:26:00Z,Amazon's Jeff Bezos leads $5m investment in Business Insider
2014-05-10T08:00:14Z,Top book-recommendation platforms: what are your favourites?
2013-09-29T10:00:00Z,Matchbook: one giant leap towards a virtual book collection
2013-03-28T17:59:00Z,Amazon's fees hike for third-party traders provokes fury
2014-07-01T13:06:52Z,Amazon's rise in Europe to be discussed by union leaders at Berlin meeting
2014-03-20T17:42:13Z,Virgin Media talking to Amazon about taking its video-on-demand service
2014-08-16T23:05:29Z,Amazon's Russell Grandinetti: Kindle champ takes on the books trade | Observer profile
2014-12-01T08:00:06Z,What’s in a name? Why readers shouldn’t underestimate the impact of internet domains
2013-11-30T07:00:27Z,Alternatives to Amazon: MPs spread seasonal boycott message
2014-01-16T16:09:29Z,Amazon hosting most of the net's malware, says security firm
2014-07-08T11:35:55Z,Amazon's battle with Hachette is a fight for readers, writers and retailers | Hugh Howey
2014-12-08T07:30:08Z,MediaGuardian 100: corporate giants dominate a more vulnerable digital landscape
2013-12-16T15:02:03Z,Amazon accidentally removes Disney Christmas special from owners' accounts
2014-09-12T13:12:12Z,Europe gears up to fight back against giant US beasts of the internet
2014-05-01T06:00:19Z,Amazon offers low-paid staff up to £8,000 towards tuition fees
2014-09-04T11:58:18Z,Amazon's £79 FireTV video streamer goes on sale in Europe
2015-01-28T09:32:11Z,Which is the best streaming media box?
2014-08-29T14:47:42Z,Amazon's new pilots: Sevigny shines in standout show The Cosmopolitans
2014-05-16T10:46:04Z,Amazon set to launch its first three original TV shows for children
2014-08-26T12:57:08Z,Twitch: Why Amazon's $1bn purchase is all about the ads
2014-06-25T15:29:55Z,Amazon plans to trial online shopping pick-up lockers in tube station car parks
2014-06-04T11:15:08Z,The war on Amazon is Big Publishing's 1% moment. What about other writers? | Barry Eisler
2014-12-10T07:30:03Z,Google's Eric Schmidt says AI concerns are normal but 'misguided'
2014-11-10T13:56:51Z,Everything I Never Told You tops Amazon’s 100 best books of 2014
2014-01-23T22:44:58Z,Margaret Hodge scaring companies away from UK, Treasury source claims
2013-11-29T13:00:00Z,The best tablets for under £200
2014-05-30T10:39:14Z,The cowardice of Francis Maude towards his tax targets | Hugh Muir
2013-05-15T22:10:08Z,From Suffolk book plant to British readers but will novel generate UK tax?
2014-05-26T23:32:26Z,Michael Gove hits back in row over GCSE syllabus
2014-04-05T23:05:00Z,Tom Weldon: 'Some say publishing is in trouble. They are completely wrong'
2013-05-06T22:22:31Z,Senate passes internet sales tax bill amid opposition from conservatives
2013-07-12T18:20:25Z,Kindle rival the Nook stumbles, but what is the next chapter for e-readers?
2013-07-10T20:17:02Z,Antitrusting Apple: the plot with publishers to hike ebook prices | Dan Gillmor
2013-10-15T13:01:41Z,France shows its support for independent booksellers
2014-02-26T10:20:23Z,BBC's Ripper Street saved by Amazon
2014-07-27T11:30:00Z,A single publisher going it alone won't counter the might of Amazon
2014-10-08T18:42:11Z,European commission to probe Amazon’s tax status in Luxembourg
2014-07-26T23:06:01Z,What does Amazon care for losses? Its plan is for world domination
2015-01-16T09:56:05Z,Britain could become a leader in the billion-pound drone industry
2014-07-03T11:13:39Z,Amazon says its delivery delays on Hachette books will benefit readers
2015-11-28T07:00:02Z,Ten of the best apps for doing your Christmas shopping
2014-10-28T16:10:03Z,Amazon's crowdsourced publishing venture Kindle Scout goes live
2016-01-10T09:00:25Z,Sainsbury’s bidding for Argos does not seem to make sense, but when you look at it more closely…
2015-03-02T11:58:23Z,Twitch now live streaming online poker matches alongside other games
2013-08-06T14:00:00Z,President Obama's Amazon jobs pitch is hard to buy with one click
2015-06-05T15:21:40Z,Why YA fiction is a dark mirror reflecting our own real lives
2014-07-15T06:30:14Z,Boot up: 3D printers in DIY stores, mobiles in parks, jailbreaking unrest
2013-08-05T22:27:26Z,Jeff Bezos uses Amazon roots to fund expeditions into world of print
2014-01-05T03:07:09Z,Amazon's Jeff Bezos flown from cruise ship after suffering kidney stone
2013-04-02T13:15:17Z,Amazon purchase of Goodreads stuns book industry
2013-05-18T23:06:14Z,One tax law for us and another for Amazon | Nick Cohen
2014-05-09T13:01:52Z,Publisher accuses Amazon.com of deliberately delaying sending its books
2014-09-30T16:36:15Z,Ed Sheeran talks Spotify royalties: 'I'm in the music industry to play live...'
2013-05-15T19:03:34Z,Tax: how Amazon passed the Slough test and prospered
2016-07-05T19:15:41Z,Amazon moves one step closer toward army of warehouse robots
2016-06-09T18:12:57Z,Amazon Fresh not quite a threat to supermarkets – yet
2017-12-22T07:00:47Z,Santa without the stress: last-minute digital Christmas gift guide
2017-09-04T16:30:17Z,It’s all about Me, Inc – how to get ahead in the age of egonomics
2016-05-11T15:20:46Z,Mike Leigh's Peterloo massacre drama heading to Amazon
2017-12-26T09:00:44Z,2018 will be the year 4K TV goes big, but HDR still lags behind
2016-03-04T11:32:33Z,How do I … avoid using Amazon?
2016-03-08T20:07:35Z,Amazon condemned for 'cavalier' knife advertising
2018-01-28T00:05:31Z,The big tech backlash
2017-09-03T06:00:36Z,Forget Wall Street – Silicon Valley is the new political power in Washington
2013-12-09T14:54:06Z,How publishing fiction online launched the career of this young writer | Beth Reeks
2013-08-06T00:36:43Z,Jeff Bezos and the Washington Post: a marriage of old media and new money | Emily Bell
2014-07-09T11:42:32Z,Rethinking retail: why brands are embracing the rise of the concept store
2015-12-04T11:00:16Z,Tech house of the future: take a look around
2013-09-12T09:51:00Z,Richard Desmond warns of regulation threat to public service broadcasters
2013-09-03T15:14:00Z,Jeff Bezos pledges financial support at first Washington Post staff meeting
2014-06-06T14:12:00Z,Bookshop memories: share your photos and stories
2013-11-04T14:01:13Z,Ebooks and discounts drive 98 publishers out of business
2013-12-15T14:30:00Z,Share your favourite ebooks with a friend
2014-08-28T14:39:32Z,You can try to be the next Hemingway -- for $6,000
2013-04-28T11:00:06Z,Kobo's greatest asset? It's not Amazon
2014-05-08T16:37:42Z,FCC under increased pressure over threat to net neutrality
2015-06-17T16:43:57Z,Congress warned that drones present 'a nightmare scenario for civil liberties'
2013-12-04T18:41:24Z,Google's humanoid robots take on Amazon's courier drones
2014-06-19T10:45:00Z,Why do we buy phones with so many features, then only play Candy Crush? | Emma Brockes
2014-04-30T16:25:13Z,Comixology removal of in-app purchases sparks user backlash
2014-10-08T12:15:43Z,Robots really are coming for your job, and there's nothing you can do about it | Nicholas Carr
2015-10-23T12:05:06Z,Silicon Valley should follow Google and create a $1bn journalism fund
2013-07-31T15:47:43Z,Amazon to launch Kindle Singles ebook of Barack Obama interview
2013-08-22T00:04:00Z,Amazon Kindle: why I finally went over to the dark side
2013-08-29T16:07:52Z,Amazon executive Larry Kirshbaum accused of sexual assault
2013-11-05T17:29:03Z,Is MacKenzie Bezos's one-star Amazon review part of a trend?
2013-12-03T12:58:56Z,Amazon UK reports 'Cyber Monday' as busiest shopping day in its history
2014-05-27T12:29:35Z,BBC licence fee top-slicing not on agenda of Ofcom review
2014-06-27T13:30:01Z,Donations won't save independent bookshops, but readers can | Emma Chapman
2013-05-23T11:09:21Z,Amazon licenses fan fiction ebooks
2014-07-11T08:43:33Z,It's time more parents started paying for children's apps
2013-09-13T22:39:00Z,Amazon model favours yakkers and braggers, says Jonathan Franzen
2014-11-22T11:59:24Z,Black Friday promises high street stores a £200m Christmas present
2013-10-17T14:30:00Z,Morrissey's Autobiography is Amazon No 1
2014-05-08T10:37:02Z,Amazon's 100 Books to Read in a Lifetime lists are full of gaps
2013-09-20T21:00:03Z,Amazon service 'used for child abuse pictures'
2013-07-23T16:55:05Z,Amazon scales back free delivery
2014-08-30T22:00:00Z,How video gaming turned into the world's newest spectator sport
2013-08-20T16:08:29Z,Vogue publisher strikes Amazon subscription deal
2013-11-05T09:56:25Z,Jeff Bezos' wife slams 'misleading' biography in Amazon review
2015-09-16T08:30:02Z,What if the mega-rich just want rocket ships to escape the Earth they destroy? | Jess Zimmerman
2013-10-08T11:00:50Z,What is France for? Standing up to Amazon | Fiachra Gibbons
2015-06-14T17:40:06Z,Kids’ TV becomes the final frontier in clash of the pay-TV empires
2015-08-22T12:00:12Z,Forget Etsy – app Tictail wants to democratize e-commerce
2013-07-02T08:25:41Z,Booksellers call on MP to lead campaign for 'fairer' tax from multinationals
2013-07-19T10:00:00Z,Nicholas Lezard: putting the case for professional critics
2013-08-06T14:08:39Z,The Washington Post re-Kindled | Michael Wolff
2013-05-18T23:05:00Z,Amazon's tax arrangements are nothing short of a work of art. Bravo! | David Mitchell
2013-08-06T20:51:52Z,Jeff Bezos: Amazon.com's 'dread pirate' founder
2014-12-02T22:30:09Z,George Osborne on offensive over tax abuse but admits deficit target missed
2013-05-24T10:02:30Z,20 best Android apps this week
2014-01-19T21:30:26Z,US tech firms make eleventh-hour attempt to halt tax avoidance reforms
2013-11-27T10:54:12Z,Christmas is coming for the high street | Holly Baxter
2014-03-20T09:53:59Z,Google Chromecast review: simple, fast internet TV
2013-06-03T21:30:10Z,Bilderberg guest list includes George Osborne and Ed Balls
2013-08-01T19:11:01Z,Zero-hours contract figures were wrong, ONS admits
2013-03-11T13:04:21Z,Tax haven London targeted by activists armed with adverts (and palm trees)
2013-07-07T17:42:01Z,Apps and games for children need to entertain – and educate
2013-10-11T06:00:00Z,What information can retailers see when they track customer movements?
2013-08-01T16:45:00Z,Spotify, Pandora and the profits problem for streaming music
2013-07-15T11:08:38Z,Reputation management: businesses must swallow the bitter pill
2013-04-02T21:20:35Z,New York court casts doubt on resale of digital music in ReDigi case
2013-05-22T20:00:01Z,Letters: Paying tax is absolutely a moral issue
2013-10-03T08:00:00Z,High street shops are studying shopper behaviour by tracking their smartphones or movement
2013-05-27T19:59:00Z,Letters: Taxing dilemma for offshore profits
2013-03-01T18:10:57Z,Ben Edelman on the importance of digital small print
2013-12-13T23:33:36Z,Drones: can these stealthy killing machines become agents of good?
2014-02-09T08:01:00Z,Those pesky software updates that ruin your fun
2013-04-24T08:52:19Z,Ebook anxieties increase as publishing revolution rolls on
2013-05-25T23:03:00Z,Why should Apple have access to consumers if it refuses to pay its fair share of taxes?
2013-06-02T11:00:02Z,How Kindle Worlds aims to colonise fan fiction
2013-12-23T07:01:22Z,Tech 128: From Airbnb to crowdfunding, the year in review
2013-11-20T16:34:50Z,HarperCollins UK boss tells publishers: take storytelling back from digital rivals
2013-08-14T11:29:44Z,BitTorrent bundle promotes crowdsourced TV drama Fly or Die
2014-03-24T19:46:19Z,Amazon to take stake in Yodel from Barclay brothers
2015-10-05T17:40:27Z,OECD tax reforms: five key points
2015-04-02T18:30:02Z,Too little thought is given to the environmental impact of instant gratification | Letters
2014-05-09T14:10:00Z,Amazon UK boycott urged after retailer pays just £4.2m in tax
2014-06-19T14:02:42Z,Open thread: is the Amazon Fire Phone flaming brilliant or a damp squib?
2014-04-11T12:54:10Z,Comixology tells customers their comics are safe after Amazon acquisition
2014-04-11T22:36:49Z,Amazon 3D smartphone to compete with Apple and Samsung  – report
2014-09-04T11:58:18Z,Amazon's £79 FireTV video streamer goes on sale in Europe
2015-08-25T18:14:44Z,Cockneys, unions and heavenly handbags | Letters
2014-07-05T23:05:00Z,From Google to Amazon: EU goes to war against power of US digital giants
2014-02-13T12:44:42Z,Lush is the little guy standing up to Amazon – but what if I hate the little guy? | Rhiannon Lucy Cosslett
2014-07-18T15:18:42Z,Self-publishing surging to 31% of ebook market, claims report
2014-09-25T13:51:34Z,DHL launches first commercial drone 'parcelcopter' delivery service
2016-04-21T18:25:33Z,From animal welfare to justice, arguments for and against the EU | Letters
2013-11-06T12:30:00Z,MacKenzie Bezos trashes latest book on Amazon and Jeff Bezos. Irony abounds | Emma Brockes
2015-02-09T19:15:20Z,The great internet swindle: ever get the feeling you've been cheated?
2013-10-04T16:28:41Z,Waterstones can live with Amazon and stem losses, says James Daunt
2013-07-19T20:20:44Z,Amazon told: time is up for tax avoidance
2015-08-24T07:59:22Z,The tale of a toy designer: drawing inspiration from the classroom
2016-01-29T09:00:02Z,Welcome to the sixth evolution of television: place-shifting
2013-10-14T10:02:13Z,Mipcom: TV bosses upbeat as technology opens new opportunities
2013-10-28T21:20:53Z,Britain's £35bn tax gap is 'tip of the iceberg', says Margaret Hodge
2014-07-18T11:40:09Z,Facebook testing ‘buy’ button to purchase goods directly from site
2014-03-26T05:34:23Z,Kindle v Glass, apps v text: the complicated future of books | Antony Loewenstein
2013-11-05T12:59:36Z,Arts head: Jeremy Epstein and Charlie Fellowes, founders, Edel Assanti
2015-11-26T07:00:11Z,30 Christmas gift ideas for tech-savvy children
2013-05-17T15:14:00Z,Indie booksellers call for action on Amazon's tax avoidance
2013-03-02T20:20:03Z,Amazon acts to halt sales of 'Keep Calm and Rape' T-shirts
2015-01-22T09:59:30Z,Ditch irrelevant mobile-first strategies and put people first
2013-12-09T14:54:06Z,How publishing fiction online launched the career of this young writer | Beth Reeks
2015-11-03T19:47:05Z,The Guardian view on social media: online may be our destiny, but do unplug once in a while | Editorial
2015-06-03T16:11:18Z,Ursula K Le Guin launches broadside on Amazon's 'sell it fast, sell it cheap' policy
2014-12-01T18:07:51Z,Amazon banks on rise of the robots to speed online orders to customers
2014-05-29T12:30:04Z,Is Amazon wrecking your beach reads?
2014-11-20T12:30:14Z,Amazon keeps cutting grocery prices — but does it care about profits?
2014-07-21T19:10:00Z,Amazon at 20: billions, bestsellers and legal battles
2014-10-27T14:46:51Z,Amazon Fire TV Stick takes on Google's Chromecast as $39 streaming device
2016-01-15T18:28:01Z,From GoPro to oh no! Investors reeling from stock price plunge
2015-08-24T14:24:00Z,Flash is dying a death by 1,000 cuts, and that's a good thing
2015-08-23T08:00:17Z,In no other industry would firms think it good to milk their best suppliers dry
2013-06-12T19:49:41Z,Sainsbury's chief calls for action to tax online rivals
2013-03-31T00:05:01Z,Will we suffer being read to by an automated voice?
2013-04-09T15:36:36Z,Scott Turow decries 'slow death' of the American author
2013-12-20T12:10:00Z,Kindle readers make their mark
2013-08-06T21:15:00Z,Zero-hours contracts: in David Cameron's Britain, the dockers' line-up is back | Seumas Milne
2013-11-19T12:04:28Z,Fact: Self-publishing my non-fiction as ebooks makes sense
2013-07-02T09:53:52Z,Rachel Abbott: 'Self-publishing means the success of my books is entirely down to me'
2013-07-30T14:21:00Z,Bauer magazine accused of whitewashing Nazi party's armed wing
2013-10-14T11:52:34Z,Depraved ebooks don't belong on the digital high street | Ally Fogg
2013-03-25T13:09:24Z,Philip Pullman to be Society of Authors' new president
2014-11-26T15:16:25Z,Cable says Royal Mail ‘scaremongering’ over universal delivery service
2013-07-30T23:01:04Z,Lords say Amazon-style tax avoidance schemes must end
2013-06-05T19:59:02Z,Letters: Don't blame Amazon for all bookshop woes
2014-06-21T23:04:08Z,Amazon's Jeff Bezos: the man who wants you to buy everything from his company | Observer profile
2015-08-25T09:51:40Z,Work is no cure for illness – the 24/7 culture is making us sick | Peter Fleming
2013-10-08T19:05:00Z,Tablet screen speed test goes to iPad mini - and Amazon shines too
2014-02-12T20:33:25Z,Lush trademarks cosmetics range named after Amazon's UK boss
2014-04-03T07:28:00Z,Fire TV: Amazon's $99 set top box looks to rival Google and Apple
2015-10-07T06:00:04Z,At last, the data giants have been humbled | Carly Nyst
2013-10-19T23:07:31Z,The big grey box in Leipzig where Amazon staff have found their voice
2013-03-20T23:51:21Z,Saturn V rocket engines recovered from seabed
2013-02-08T11:57:17Z,Anne of Green Gables goes blonde, sparking red hair scare
2013-05-17T19:30:01Z,Don't be fooled by Google's Prius-driving babyfacery | Marina Hyde
2013-07-31T20:28:00Z,Tax breaks used by mobile phone networks face scrutiny
2013-12-26T15:13:37Z,US states await key drones decision – and the billions that could follow
2014-01-04T22:01:00Z,The robots are coming. Will they bring wealth or a divided society?
2013-06-05T13:23:00Z,Bilderberg 2013: welcome to 1984
2013-12-03T18:06:36Z,ALEC facing funding crisis from donor exodus in wake of Trayvon Martin row
2013-07-04T09:14:00Z,How independent retailers are fighting back to save Britain's high streets
2014-01-02T13:26:09Z,Technology predictions for 2014: smarter cities, bigger games
2014-04-25T16:05:57Z,Amazon employs 18 women among 120 most senior managers
2014-06-16T15:18:52Z,As Amazon smartphone launch nears, company boasts about its app stats
2014-04-24T21:38:41Z,Amazon reports soaring earnings amid batch of new initiatives
2014-04-24T06:00:00Z,Love film: but really hate switching over to Amazon
2014-06-11T15:34:23Z,Amazon pulls Warner Bros movies from sales as trade dispute expands
2014-06-11T10:27:00Z,Amazon Living Wage campaigners place dummy book on site as protest
2014-08-11T06:00:06Z,Swimming against Amazon’s tide | Natalie Haynes
2014-12-03T14:41:36Z,Amazon's Mechanical Turk workers protest: 'I am a human being, not an algorithm'
2014-05-14T20:01:02Z,Readers and writers throw the book at Amazon over taxes | @guardianletters
2014-09-08T15:00:17Z,Amazon’s Fire phone limps towards UK launch
2016-02-19T19:04:23Z,Hoverboards that don’t meet safety standards now subject to seizure
2015-11-05T12:00:04Z,Silicon Valley feigns benevolence with self-serving benefits packages
2015-10-06T22:46:12Z,Waterstones to stop selling Kindle as book sales surge
2014-07-09T14:46:59Z,Amazon and Hachette take ebooks battle into public domain
2014-08-26T11:40:46Z,Amazon has sold no more than 35,000 Fire phones, data suggests
2016-01-07T13:03:18Z,Ebook authors may be an endangered species – but we can fight back | David Boyle
2016-03-09T12:37:07Z,Fancy some Charlie Sheen hot sauce? Is Endorsed the last, desperate celeb reality TV show?
2015-12-30T18:27:07Z,Why there’s no future in predictions | Letters
2016-03-06T13:00:34Z,Silicon Valley's gender problem extends beyond pay gap
2014-07-28T09:54:08Z,Amazon planning credit card reader to compete with PayPal – report
2014-07-25T11:05:49Z,Amazon's comixology introduces DRM-free downloads
2014-04-25T19:05:56Z,Amazon UK boss: How can following the law be unfair?
2014-06-12T14:06:01Z,Amazon Prime Music streaming service launches in the US with 1m songs
2015-08-12T17:32:53Z,You’ve got too much mail: why employers are cracking down on personal deliveries
2014-10-22T19:49:56Z,Inside the world of Amazon Vine book reviewers: how I ended up with a mailbox full of dog poo
2014-12-28T00:05:10Z,Meet tech’s new concierge economy, where serfs deliver stuff to rich folk | John Naughton
2013-10-31T16:40:25Z,Amazon launches literary journal
2014-06-30T08:00:00Z,As Amazon slugs it out with the big publishers, authors are left cowering | Adam Fletcher & Paul Hawkins
2014-08-14T12:05:48Z,Orwell estate hits back at Amazon's corporate 'doublespeak'
2014-06-05T21:41:31Z,Hachette lays off 3% of staff amid book prices row with Amazon
2016-01-29T09:00:02Z,Welcome to the sixth evolution of television: place-shifting
2013-12-04T18:57:03Z,Kipper Williams on Google's robots and Amazon's drones
2014-09-15T15:44:28Z,Whit Stillman: ‘I find it remarkable that people hate my work’
2015-08-18T15:50:56Z,Being edgy and cool doesn't make tech companies any less exploitative
2013-09-04T17:30:06Z,The Washington Post embarks on Amazon adventure with Jeff Bezos | Dan Gillmor
2013-08-06T17:58:22Z,Washington Post scrutinises Amazon lobbying after Jeff Bezos takeover
2013-10-18T12:17:23Z,BBC Worldwide to take on Netflix, Amazon and Hulu with new strategy
2014-02-22T06:05:00Z,Amazon's history should teach us to beware 'friendly' internet giants
